Location,Street_code,Box_code,Area,Municipality,Province,Country,Lat,Lon
Upington Uit 12,8801,-------,Upington,Siyanda,Northern Cape,South Africa,-28.3952677,21.2368084
Upington Uit 19,8801,-------,Upington,Siyanda,Northern Cape,South Africa,-28.3952677,21.2368084
Upington Uit 40,8801,-------,Upington,Siyanda,Northern Cape,South Africa,-28.3952677,21.2368084
Upington Uit 41,8801,-------,Upington,Siyanda,Northern Cape,South Africa,-28.3952677,21.2368084
Upington Uit 42,8801,-------,Upington,Siyanda,Northern Cape,South Africa,-28.3952677,21.2368084
Dyasonsklip,-------,8805,Upington,Siyanda,Northern Cape,South Africa,-28.6025273,21.1086346
Kanoneiland,-------,8806,Upington,Siyanda,Northern Cape,South Africa,-28.3768707,21.2129616
Oranjekruin,-------,8807,Upington,Siyanda,Northern Cape,South Africa,-28.462781,21.2262357
Ses Brugge,-------,8808,Upington,Siyanda,Northern Cape,South Africa,-28.53888,21.16478
Louisvale,8801,8809,Upington,Siyanda,Northern Cape,South Africa,-28.5701521,21.1965671
Swartkop,8809,-------,Upington,Siyanda,Northern Cape,South Africa,-28.4641866,21.2308393
Bloemsmond,-------,8810,Upington,Siyanda,Northern Cape,South Africa,-28.6340305,21.0773374
Mier,8811,8811,Mier,Siyanda,Northern Cape,South Africa,-26.2993528,20.2832217
Rietfontein,8811,-------,Rietfontein,Siyanda,Northern Cape,South Africa,-26.7478047,20.0256113
Noenieput,-------,8813,Upington,Siyanda,Northern Cape,South Africa,-27.512659,20.1393999
Askham,-------,8814,Askham,Siyanda,Northern Cape,South Africa,-26.983333,20.783333
Gemsbokpark,-------,8815,Upington,Siyanda,Northern Cape,South Africa,-28.4428832,21.2719414
Louisvaleweg,8801,8815,Upington,Siyanda,Northern Cape,South Africa,-28.4824158,21.2740694
Straussburg,-------,8816,Upington,Siyanda,Northern Cape,South Africa,-28.433333,21.333333
Leerkrans,-------,8818,Upington,Siyanda,Northern Cape,South Africa,-28.4102381,21.5274533
Karos,-------,8819,Karos,Siyanda,Northern Cape,South Africa,-28.4242165,21.6109229
Lambrechtsdrif,-------,8820,Upington,Siyanda,Northern Cape,South Africa,-28.3952677,21.2368084
Gariepwater,-------,8822,Grootdrink,Siyanda,Northern Cape,South Africa,-28.5640189,21.7465609
Grootdrink,-------,8822,Grootdrink,Siyanda,Northern Cape,South Africa,-28.5640189,21.7465609
Vollgraaffsig,-------,8824,Upington,Siyanda,Northern Cape,South Africa,-28.4382207,21.2805202
Wegdraai,8826,8826,Groblershoop,Siyanda,Northern Cape,South Africa,-28.8393099,21.864311
Groblershoop,8850,8850,Groblershoop,Siyanda,Northern Cape,South Africa,-28.8796184,21.9284017
Opwag,-------,8851,Groblershoop,Siyanda,Northern Cape,South Africa,-28.56169,21.7470499
Currie Camp,-------,8860,Keimoes,Siyanda,Northern Cape,South Africa,-28.6736886,21.0385892
Gardenia,8860,-------,Keimoes,Siyanda,Northern Cape,South Africa,-28.5513172,20.8910556
Keimoes,8860,8860,Keimoes,Siyanda,Northern Cape,South Africa,-28.5513172,20.8910556
Keimoes Ext 6,8860,-------,Keimoes,Siyanda,Northern Cape,South Africa,-28.5513172,20.8910556
Keimoes Ext 7,8860,-------,Keimoes,Siyanda,Northern Cape,South Africa,-28.5513172,20.8910556
Keimoes Ext 8,8860,-------,Keimoes,Siyanda,Northern Cape,South Africa,-28.5513172,20.8910556
Keimoes Uit 6,8860,-------,Keimoes,Siyanda,Northern Cape,South Africa,-28.5513172,20.8910556
Keimoes Uit 7,8860,-------,Keimoes,Siyanda,Northern Cape,South Africa,-28.5513172,20.8910556
Keimoes Uit 8,8860,-------,Keimoes,Siyanda,Northern Cape,South Africa,-28.5513172,20.8910556
Rooisand,-------,8860,Keimoes,Siyanda,Northern Cape,South Africa,-27.6983796,23.0670566
Friersdale,-------,8861,Keimoes,Siyanda,Northern Cape,South Africa,-28.71335599999999,20.9322621
Neilersdrif,-------,8862,Neilersdrif,Siyanda,Northern Cape,South Africa,-28.7521815,20.9961161
Kakamas,8870,8870,Kakamas,Siyanda,Northern Cape,South Africa,-28.7577181,20.5394227
Langverwag,8870,8870,Kakamas,Siyanda,Northern Cape,South Africa,-28.7916588,20.6268653
Marchand,-------,8873,Kakamas,Siyanda,Northern Cape,South Africa,-28.7323601,20.501435
Augrabies,-------,8874,Kakamas,Siyanda,Northern Cape,South Africa,-28.672732,20.4284431
Blyvooruitsig,8890,-------,Pofadder,Namakwa,Northern Cape,South Africa,-27.9685787,24.8033337
Pofadder,8890,8890,Pofadder,Namakwa,Northern Cape,South Africa,-29.19510189999999,19.4021154
Pella,8891,8891,Pella,Namakwa,Northern Cape,South Africa,-29.0340696,19.1530176
Onseepkans,-------,8892,Pofadder,Namakwa,Northern Cape,South Africa,-28.7523,19.295048
Aggeneys,-------,8893,Springbok,Namakwa,Northern Cape,South Africa,-29.22079149999999,18.9264524
Kenhardt,8900,8900,Kenhardt,Siyanda,Northern Cape,South Africa,-29.3540635,21.2129616
Marydale,8910,8910,Marydale,Pixley ka Seme,Northern Cape,South Africa,-29.4120858,22.1072528
Brandvlei,-------,8915,Brandvlei,Namakwa,Northern Cape,South Africa,-30.5088364,20.4381254
Williston,8920,8920,Williston,Namakwa,Northern Cape,South Africa,-31.3293357,20.9148985
Vanwyksvlei,8922,8922,Carnarvon,Pixley ka Seme,Northern Cape,South Africa,-30.3325076,21.8091625
Bonteheuwel,-------,8925,Carnarvon,Pixley ka Seme,Northern Cape,South Africa,-33.9515821,18.5552215
Bontheuwel,-------,8925,Carnarvon,Pixley ka Seme,Northern Cape,South Africa,-33.9515821,18.5552215
Carnarvon,8925,8925,Carnarvon,Pixley ka Seme,Northern Cape,South Africa,-30.959965,22.1549442
Blinkpunt,-------,8930,Niekerkshoop,Pixley ka Seme,Northern Cape,South Africa,-29.3296965,22.8224678
Kleurlingwoonbuurt,-------,8930,Niekerkshoop,Pixley ka Seme,Northern Cape,South Africa,-29.3296965,22.8224678
Niekerkshoop,8930,8930,Prieska,Pixley ka Seme,Northern Cape,South Africa,-29.3296965,22.8224678
Ou Woonbuurt,-------,8930,Niekerkshoop,Pixley ka Seme,Northern Cape,South Africa,-29.3296965,22.8224678
Thabong,-------,8930,Niekerkshoop,Pixley ka Seme,Northern Cape,South Africa,-29.3296965,22.8224678
De Heuwel X15,-------,8940,Prieska,Pixley ka Seme,Northern Cape,South Africa,-29.7069446,22.739048
Ethembeni,8940,-------,Prieska,Pixley ka Seme,Northern Cape,South Africa,-29.7069446,22.739048
Prieska,8940,8940,Prieska,Pixley ka Seme,Northern Cape,South Africa,-29.7069446,22.739048
Prieska Ext 10,8940,-------,Prieska,Pixley ka Seme,Northern Cape,South Africa,-29.7069446,22.739048
Prieska Ext 15,8940,-------,Prieska,Pixley ka Seme,Northern Cape,South Africa,-29.7069446,22.739048
Prieska Uit 10,8940,-------,Prieska,Pixley ka Seme,Northern Cape,South Africa,-29.7069446,22.739048
Prieska Uit 15,8940,-------,Prieska,Pixley ka Seme,Northern Cape,South Africa,-29.7069446,22.739048
Boegoeberg,8943,8943,Groblershoop,Siyanda,Northern Cape,South Africa,-28.9107412,22.0004613
Codesa 1,9323,-------,Ga-Sehunelo,Kgalagadi,Northern Cape,South Africa,-27.047291,23.591299
Codesa 2,9323,-------,Ga-Sehunelo,Kgalagadi,Northern Cape,South Africa,-27.047291,23.591299
Isithalandue,9323,-------,Ga-Sehunelo,Kgalagadi,Northern Cape,South Africa,-27.047291,23.591299
Kathreda,9323,-------,Ga-Sehunelo,Kgalagadi,Northern Cape,South Africa,-27.047291,23.591299
Kgatelopele,9323,-------,Ga-Sehunelo,Kgalagadi,Northern Cape,South Africa,-28.2854106,23.6680747
Lusaka,9323,-------,Ga-Sehunelo,Kgalagadi,Northern Cape,South Africa,-15.3875259,28.3228165
Maphikela,9323,-------,Ga-Sehunelo,Kgalagadi,Northern Cape,South Africa,-27.047291,23.591299
Peter Mokaba,9323,-------,Ga-Sehunelo,Kgalagadi,Northern Cape,South Africa,-27.047291,23.591299
Phola Park,9323,-------,Ga-Sehunelo,Kgalagadi,Northern Cape,South Africa,-26.3627655,28.1217773
Shuping,9323,-------,Ga-Sehunelo,Kgalagadi,Northern Cape,South Africa,-27.047291,23.591299
Solomon Mahlangu,9323,-------,Ga-Sehunelo,Kgalagadi,Northern Cape,South Africa,-27.047291,23.591299
Tambo Square,9323,-------,Ga-Sehunelo,Kgalagadi,Northern Cape,South Africa,-27.047291,23.591299
Thabo Mbeki,9323,-------,Ga-Sehunelo,Kgalagadi,Northern Cape,South Africa,-27.047291,23.591299
Turflaagte Fase 1,9323,-------,Ga-Sehunelo,Kgalagadi,Northern Cape,South Africa,-29.1863403,26.2570385
Turflaagte Fase 2,9323,-------,Ga-Sehunelo,Kgalagadi,Northern Cape,South Africa,-29.1863403,26.2570385
Turflaagte Phase 1,9323,-------,Ga-Sehunelo,Kgalagadi,Northern Cape,South Africa,-29.1863403,26.2570385
Turflaagte Phase 2,9323,-------,Ga-Sehunelo,Kgalagadi,Northern Cape,South Africa,-29.1863403,26.2570385
Bongweni,9795,-------,Colesberg,Pixley ka Seme,Northern Cape,South Africa,-34.0165211,18.6346341
Colesberg,9795,9795,Colesberg,Pixley ka Seme,Northern Cape,South Africa,-30.6913265,25.0703229
Kuyasa,9795,9795,Colesberg,Pixley ka Seme,Northern Cape,South Africa,-30.7278879,25.1148004
Lowryville,9795,-------,Colesberg,Pixley ka Seme,Northern Cape,South Africa,-30.7080217,25.1023766
Norvalspont,9797,9797,Colesberg,Pixley ka Seme,Northern Cape,South Africa,-30.6287314,25.4570667
