Location,Street_code,Box_code,Area,Municipality,Province,Country,Lat,Lon
Emalahleni Ext 17,1034,1034,Witbank,Nkangala,Mpumalanga,South Africa,-25.9150057,29.2360738
Emalahleni Ext 18,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.9150057,29.2360738
Emalahleni Ext 2,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.8727817,29.2553229
Emalahleni Ext 20,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.9150057,29.2360738
Emalahleni Ext 23,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.9150057,29.2360738
Emalahleni Ext 25,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.9150057,29.2360738
Emalahleni Ext 3,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.8999816,29.1293566
Emalahleni Ext 4,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.9150057,29.2360738
Emalahleni Ext 41,1034,1035,Witbank,Nkangala,Mpumalanga,South Africa,-25.9150057,29.2360738
Emalahleni Ext 49,1034,1035,Witbank,Nkangala,Mpumalanga,South Africa,-25.9150057,29.2360738
Emalahleni Ext 5,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.9150057,29.2360738
Emalahleni Ext 60,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.9150057,29.2360738
Emalahleni Ext 8,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.9150057,29.2360738
Emalahleni Ext 9,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.9150057,29.2360738
Emalahleni North,1034,1072,Witbank,Nkangala,Mpumalanga,South Africa,-25.8727817,29.2553229
Emalahleni Uit 1,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.9146378,29.2341902
Emalahleni Uit 10,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.8727817,29.2553229
Emalahleni Uit 12,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.8727817,29.2553229
Emalahleni Uit 16,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.8727817,29.2553229
Emalahleni Uit 17,1034,1034,Witbank,Nkangala,Mpumalanga,South Africa,-25.8727817,29.2553229
Emalahleni Uit 18,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.8727817,29.2553229
Emalahleni Uit 2,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.8727817,29.2553229
Emalahleni Uit 20,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.8727817,29.2553229
Emalahleni Uit 23,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.8727817,29.2553229
Emalahleni Uit 25,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.8727817,29.2553229
Emalahleni Uit 3,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.8727817,29.2553229
Emalahleni Uit 4,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.8727817,29.2553229
Emalahleni Uit 41,1034,1035,Witbank,Nkangala,Mpumalanga,South Africa,-25.8727817,29.2553229
Emalahleni Uit 49,1034,1035,Witbank,Nkangala,Mpumalanga,South Africa,-25.8727817,29.2553229
Emalahleni Uit 5,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.8727817,29.2553229
Emalahleni Uit 60,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.8727817,29.2553229
Emalahleni Uit 8,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.8727817,29.2553229
Emalahleni Uit 9,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.8727817,29.2553229
Emalahleni-noord,1034,1072,Witbank,Nkangala,Mpumalanga,South Africa,-25.8727817,29.2553229
Fransville,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.8754002,29.2418851
Hoeveld Park,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.8561394,29.2698489
Klarinet Ext 6,1034,1035,Witbank,Nkangala,Mpumalanga,South Africa,-25.8238612,29.217564
Klarinet Uit 6,1034,1035,Witbank,Nkangala,Mpumalanga,South Africa,-25.84289,29.2015645
Klipfontein,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.8727817,29.2553229
Klipfontein Ext 16,1034,1034,Witbank,Nkangala,Mpumalanga,South Africa,-25.8727817,29.2553229
Klipfontein Ext 41,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.9150057,29.2360738
Klipfontein Ext 8,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.8727817,29.2553229
Klipfontein Uit 16,1034,1034,Witbank,Nkangala,Mpumalanga,South Africa,-25.8727817,29.2553229
Klipfontein Uit 41,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.8727817,29.2553229
Klipfontein Uit 8,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.8727817,29.2553229
Leraatsfontein,1034,1038,Witbank,Nkangala,Mpumalanga,South Africa,-25.898981,29.2342206
Lynnville,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.8777283,29.1899385
Lynnville Ext,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.8777283,29.1899385
Lynnville Uit,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.8777283,29.1899385
Modelpark,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.8730341,29.2480594
Schoongezicht,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.8852171,29.1833985
Tasbet Park,1034,1040,Witbank,Nkangala,Mpumalanga,South Africa,-25.9252816,29.2306255
Tasbet Park Ext,1034,1040,Witbank,Nkangala,Mpumalanga,South Africa,-25.9252816,29.2306255
Tasbet Park Ext 1,1034,1040,Witbank,Nkangala,Mpumalanga,South Africa,-25.9317983,29.2448561
Tasbet Park Ext 12,1034,1035,Witbank,Nkangala,Mpumalanga,South Africa,-25.9252816,29.2306255
Tasbet Park Ext 2,1034,1040,Witbank,Nkangala,Mpumalanga,South Africa,-25.9252816,29.2306255
Tasbet Park Ext 3,1034,1040,Witbank,Nkangala,Mpumalanga,South Africa,-25.9252816,29.2306255
Tasbet Park Ext 6,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.9317983,29.2448561
Tasbet Park Uit,1034,1040,Witbank,Nkangala,Mpumalanga,South Africa,-25.9252816,29.2306255
Tasbet Park Uit 1,1034,1040,Witbank,Nkangala,Mpumalanga,South Africa,-25.9252816,29.2306255
Tasbet Park Uit 12,1034,1035,Witbank,Nkangala,Mpumalanga,South Africa,-25.9252816,29.2306255
Tasbet Park Uit 2,1034,1040,Witbank,Nkangala,Mpumalanga,South Africa,-25.9252816,29.2306255
Tasbet Park Uit 3,1034,1040,Witbank,Nkangala,Mpumalanga,South Africa,-25.9252816,29.2306255
Tasbet Park Uit 6,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.9252816,29.2306255
Thushanang,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.8735679,29.1935717
Ventral Gardens,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.8727817,29.2553229
Vosman,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.8670628,29.1276741
Witbank,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.8727817,29.2553229
Witbank Ext 1,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.9150057,29.2360738
Witbank Ext 10,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.9150057,29.2360738
Witbank Ext 12,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.9150057,29.2360738
Witbank Ext 16,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.9150057,29.2360738
Witbank Ext 17,1034,1034,Witbank,Nkangala,Mpumalanga,South Africa,-25.9150057,29.2360738
Witbank Ext 18,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.9150057,29.2360738
Witbank Ext 2,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.9150057,29.2360738
Witbank Ext 20,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.9150057,29.2360738
Witbank Ext 23,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.9150057,29.2360738
Witbank Ext 25,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.9150057,29.2360738
Witbank Ext 3,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.9150057,29.2360738
Witbank Ext 4,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.9150057,29.2360738
Witbank Ext 41,1034,1035,Witbank,Nkangala,Mpumalanga,South Africa,-25.9150057,29.2360738
Witbank Ext 5,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.9150057,29.2360738
Witbank Ext 60,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.9150057,29.2360738
Witbank Ext 8,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.9150057,29.2360738
Witbank Ext 9,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.9150057,29.2360738
Witbank North,1034,1072,Witbank,Nkangala,Mpumalanga,South Africa,-25.8727817,29.2553229
Witbank Uit 1,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.8802223,29.2191857
Witbank Uit 10,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.8727817,29.2553229
Witbank Uit 12,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.8727817,29.2553229
Witbank Uit 16,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.8727817,29.2553229
Witbank Uit 17,1034,1034,Witbank,Nkangala,Mpumalanga,South Africa,-25.8727817,29.2553229
Witbank Uit 18,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.8727817,29.2553229
Witbank Uit 2,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.8727817,29.2553229
Witbank Uit 20,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.8727817,29.2553229
Witbank Uit 23,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.8727817,29.2553229
Witbank Uit 25,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.8727817,29.2553229
Witbank Uit 3,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.8727817,29.2553229
Witbank Uit 4,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.8727817,29.2553229
Witbank Uit 41,1034,1035,Witbank,Nkangala,Mpumalanga,South Africa,-25.8727817,29.2553229
Witbank Uit 5,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.8727817,29.2553229
Witbank Uit 60,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.8727817,29.2553229
Witbank Uit 8,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.8727817,29.2553229
Witbank Uit 9,1034,-------,Witbank,Nkangala,Mpumalanga,South Africa,-25.8727817,29.2553229
Witbank-Noord,1034,1072,Witbank,Nkangala,Mpumalanga,South Africa,-25.8866002,29.2291726
Bankenveld,-------,1035,Witbank,Nkangala,Mpumalanga,South Africa,-25.9064011,29.301075
Del Judor Ext 17,1034,1035,Witbank,Nkangala,Mpumalanga,South Africa,-25.8989046,29.2466067
Del Judor Uit 17,1034,1035,Witbank,Nkangala,Mpumalanga,South Africa,-25.8989046,29.2466067
Duvha Park Ext 2,1034,1035,Witbank,Nkangala,Mpumalanga,South Africa,-25.9467047,29.2504683
Duvha Park Uit 2,1034,1035,Witbank,Nkangala,Mpumalanga,South Africa,-25.9350146,29.2291726
Emalahleni Ext 41,1034,1035,Witbank,Nkangala,Mpumalanga,South Africa,-25.9150057,29.2360738
Emalahleni Ext 49,1034,1035,Witbank,Nkangala,Mpumalanga,South Africa,-25.9150057,29.2360738
Emalahleni Ext 7,1039,1035,Witbank,Nkangala,Mpumalanga,South Africa,-25.9150057,29.2360738
Emalahleni Uit 41,1034,1035,Witbank,Nkangala,Mpumalanga,South Africa,-25.8727817,29.2553229
Emalahleni Uit 49,1034,1035,Witbank,Nkangala,Mpumalanga,South Africa,-25.8727817,29.2553229
Emalahleni Uit 7,1039,1035,Witbank,Nkangala,Mpumalanga,South Africa,-25.8727817,29.2553229
Jackaroo Park,1035,1035,Witbank,Nkangala,Mpumalanga,South Africa,-25.836653,29.2422483
Jackaroopark,1035,1035,Witbank,Nkangala,Mpumalanga,South Africa,-25.836653,29.2422483
Klarinet Ext 3,1039,1035,Witbank,Nkangala,Mpumalanga,South Africa,-25.84289,29.2015645
Klarinet Ext 4,1039,1035,Witbank,Nkangala,Mpumalanga,South Africa,-25.84289,29.2015645
Klarinet Ext 6,1034,1035,Witbank,Nkangala,Mpumalanga,South Africa,-25.8238612,29.217564
Klarinet Uit 3,1039,1035,Witbank,Nkangala,Mpumalanga,South Africa,-25.84289,29.2015645
Klarinet Uit 4,1039,1035,Witbank,Nkangala,Mpumalanga,South Africa,-25.84289,29.2015645
Klarinet Uit 6,1034,1035,Witbank,Nkangala,Mpumalanga,South Africa,-25.84289,29.2015645
Randal Ridge,1035,1035,Witbank,Nkangala,Mpumalanga,South Africa,-25.886154,29.267527
Randalrif,1035,1035,Witbank,Nkangala,Mpumalanga,South Africa,-25.8727817,29.2553229
Tasbet Park Ext 12,1034,1035,Witbank,Nkangala,Mpumalanga,South Africa,-25.9252816,29.2306255
Tasbet Park Uit 12,1034,1035,Witbank,Nkangala,Mpumalanga,South Africa,-25.9252816,29.2306255
Witbank Ext 41,1034,1035,Witbank,Nkangala,Mpumalanga,South Africa,-25.9150057,29.2360738
Witbank Ext 7,1039,1035,Witbank,Nkangala,Mpumalanga,South Africa,-25.9150057,29.2360738
Witbank Uit 41,1034,1035,Witbank,Nkangala,Mpumalanga,South Africa,-25.8727817,29.2553229
Witbank Uit 7,1039,1035,Witbank,Nkangala,Mpumalanga,South Africa,-25.8727817,29.2553229
Clewer,-------,1036,Witbank,Nkangala,Mpumalanga,South Africa,-25.9066199,29.131795
Balmoral,-------,1037,Witbank,Nkangala,Mpumalanga,South Africa,-25.866667,28.966667
Leraatsfontein,1034,1038,Witbank,Nkangala,Mpumalanga,South Africa,-25.898981,29.2342206
Ackerville,1039,1039,Witbank,Nkangala,Mpumalanga,South Africa,-25.8711789,29.1768582
Emalahleni,1039,1039,Witbank,Nkangala,Mpumalanga,South Africa,-25.8727817,29.2553229
Emalahleni Ext 7,1039,1035,Witbank,Nkangala,Mpumalanga,South Africa,-25.9150057,29.2360738
Emalahleni Uit 7,1039,1035,Witbank,Nkangala,Mpumalanga,South Africa,-25.8727817,29.2553229
Hlalanikahle,1039,1045,Witbank,Nkangala,Mpumalanga,South Africa,-25.8408399,29.1187097
Klarinet Ext 3,1039,1035,Witbank,Nkangala,Mpumalanga,South Africa,-25.84289,29.2015645
Klarinet Ext 4,1039,1035,Witbank,Nkangala,Mpumalanga,South Africa,-25.84289,29.2015645
Klarinet Uit 3,1039,1035,Witbank,Nkangala,Mpumalanga,South Africa,-25.84289,29.2015645
Klarinet Uit 4,1039,1035,Witbank,Nkangala,Mpumalanga,South Africa,-25.84289,29.2015645
Kwaguqa Ext 1,1039,1039,Witbank,Nkangala,Mpumalanga,South Africa,-25.9150057,29.2360738
Kwaguqa Ext 11,1039,1039,Witbank,Nkangala,Mpumalanga,South Africa,-25.8599178,29.1034647
Kwaguqa Ext 14,1039,1045,Witbank,Nkangala,Mpumalanga,South Africa,-25.9150057,29.2360738
Kwaguqa Ext 16,1039,1039,Witbank,Nkangala,Mpumalanga,South Africa,-25.9147795,29.2318444
