Location,Street_code,Box_code,Area,Municipality,Province,Country,Lat,Lon
Nyanyadu,-------,3004,Dundee,Amajuba,KwaZulu-Natal,South Africa,-28.148133,30.237836
Isandlwana,-------,3005,Nqutu,Umzinyathi,KwaZulu-Natal,South Africa,-28.3586111,30.6513889
St Augustine's,-------,3006,Dundee,Amajuba,KwaZulu-Natal,South Africa,-28.1649792,30.2343141
St Augustines,-------,3006,Dundee,Amajuba,KwaZulu-Natal,South Africa,42.2411546,-96.475452
Mkonjane,-------,3007,Nqutu,Umzinyathi,KwaZulu-Natal,South Africa,-28.133333,30.54999999999999
Edrayini,-------,3010,Tugela Ferry,Umzinyathi,KwaZulu-Natal,South Africa,-28.7415512,30.461686
Gxobanyawo,-------,3010,Tugela Ferry,Umzinyathi,KwaZulu-Natal,South Africa,-28.7415512,30.461686
Keates Drift,-------,3010,Tugela Ferry,Umzinyathi,KwaZulu-Natal,South Africa,-28.866667,30.483333
Kopi,-------,3010,Tugela Ferry,Umzinyathi,KwaZulu-Natal,South Africa,-28.7415512,30.461686
Nocomboshe,-------,3010,Tugela Ferry,Umzinyathi,KwaZulu-Natal,South Africa,-28.666667,30.616667
Othame,-------,3010,Tugela Ferry,Umzinyathi,KwaZulu-Natal,South Africa,-28.7415512,30.461686
Tugela Ferry,-------,3010,Tugela Ferry,Umzinyathi,KwaZulu-Natal,South Africa,-28.7415512,30.461686
Hohoza,-------,3011,Pomeroy,Umzinyathi,KwaZulu-Natal,South Africa,-28.558852,30.4328824
Rorke's Drift,-------,3016,Dundee,Amajuba,KwaZulu-Natal,South Africa,-28.34941,30.543408
Elandskraal,-------,3017,Dundee,Umzinyathi,KwaZulu-Natal,South Africa,-28.466667,30.533333
Manzana,-------,3019,Manzana,Sisonke,KwaZulu-Natal,South Africa,-27.7652425,30.1546002
Ekwendeni,-------,3020,Pomeroy,Umzinyathi,KwaZulu-Natal,South Africa,-11.3628228,33.8801952
Pomeroy,-------,3020,Pomeroy,Umzinyathi,KwaZulu-Natal,South Africa,-28.558852,30.4328824
Sithembile,-------,3022,Sithembile,Umzinyathi,KwaZulu-Natal,South Africa,-28.1978923,30.1632603
Talana,-------,3023,Dundee,Umzinyathi,KwaZulu-Natal,South Africa,-28.1561131,30.26012219999999
Nkande,-------,3024,Blood River,Umzinyathi,KwaZulu-Natal,South Africa,-27.9873198,30.6407109
Annandale,-------,3080,Dannhauser,Amajuba,KwaZulu-Natal,South Africa,-27.8974986,30.0954076
Annieville,-------,3080,Dannhauser,Amajuba,KwaZulu-Natal,South Africa,-27.9366818,30.1531568
Cloneen,-------,3080,Dannhauser,Amajuba,KwaZulu-Natal,South Africa,-27.9020862,30.1647036
Dannhauser,-------,3080,Dannhauser,Amajuba,KwaZulu-Natal,South Africa,-28.0099582,30.0578572
Emafusini,-------,3080,Dannhauser,Amajuba,KwaZulu-Natal,South Africa,-28.0295027,30.0593017
Emfundweni,-------,3080,Dannhauser,Amajuba,KwaZulu-Natal,South Africa,-28.0099582,30.0578572
Fairbreeze,-------,3080,Dannhauser,uThungulu,KwaZulu-Natal,South Africa,-27.8697687,30.2108809
Hilltop,-------,3080,Dannhauser,Amajuba,KwaZulu-Natal,South Africa,-27.9667925,30.1271727
Kilkeel,-------,3080,Dannhauser,Amajuba,KwaZulu-Natal,South Africa,-27.9048,30.17978
Kwa Mdakane,-------,3080,Dannhauser,Amajuba,KwaZulu-Natal,South Africa,-28.0099582,30.0578572
Mbabane,-------,3080,Dannhauser,Amajuba,KwaZulu-Natal,South Africa,-27.8724618,30.144496
Verdriet,-------,3080,Dannhauser,Amajuba,KwaZulu-Natal,South Africa,-27.9852264,30.1387218
Hattingspruit,-------,3081,Dundee,Amajuba,KwaZulu-Natal,South Africa,-28.0784108,30.1315037
Durnacol,-------,3082,Newcastle,Amajuba,KwaZulu-Natal,South Africa,-28.0491237,30.0217413
Kwa-mdakane,-------,3083,Dannhauser,uThungulu,KwaZulu-Natal,South Africa,-28.0099582,30.0578572
